id,question,answer,explanation,category,tags,source,note
TF-L-001,消防法上の危険物について、「消防法上の危険物とは、火災時に煙を出す物質をいう。」は正しい。,×,誤り。煙を出すかどうかは消防法上の危険物の定義ではない、消防法上の危険物は、消防法別表第一の品名欄に掲げる物品で、同表の区分に応じた性状を有するものをいう、すべての可燃物や液体可燃物が危険物になるわけではない。,法令・制度,TF-L-001;L-001;LAW-001;危険物の定義;消防法上の危険物の定義;基礎,消防法 別表第一（https://laws.e-gov.go.jp/law/323AC1000000186）,公開前確認待ち
TF-PF-024,第4類危険物取扱場所で換気が不十分な場合に高まる危険について、「可燃性蒸気の滞留」は正しい。,○,正しい。換気が不十分だと可燃性蒸気が滞留し、引火危険が高まる。,火災・消火・漏えい,TF-PF-024;PF-121;PF-008;火災予防;換気・火気管理;基礎,第4類危険物の火災予防,公開前確認待ち
TF-PF-025,第4類危険物が漏えいした場合の対応として、適切なものについて、「漏えい箇所の周囲で喫煙する。」は正しい。,×,誤り。喫煙は火気であり危険で、第4類危険物が漏えいした場合は、火気を避け、流出拡大を防ぎ、換気や回収など適切な措置を行う必要がある。,火災・消火・漏えい,TF-PF-025;PF-051;PF-009;火災予防;漏えい・流出時の危険;標準,第4類危険物の漏えい対応,公開前確認待ち
TF-PF-026,第4類危険物が床に流出した場合の注意として、適切なものについて、「火気を避け、流出拡大を防ぎ、回収する。」は正しい。,○,正しい。流出時は火気を避け、流出拡大を防ぎ、適切に回収する。,火災・消火・漏えい,TF-PF-026;PF-108;PF-009;火災予防;漏えい・流出時の危険;標準,第4類危険物の漏えい対応,公開前確認待ち
TF-PF-027,第4類危険物火災の消火方法として、一般に重要な考え方について、「可燃性蒸気の発生や空気との接触を抑える。」は正しい。,○,正しい。第4類危険物火災では、可燃性蒸気の発生を抑え、空気との接触を遮断することが重要である。,火災・消火・漏えい,TF-PF-027;PF-018;PF-010;消火方法;第4類火災の消火方法総論;基礎,第4類危険物の消火方法,公開前確認待ち
TF-PF-028,第4類危険物火災で重要な消火の考え方について、「酸素を大量に供給する。」は正しい。,×,誤り。燃焼を助ける、第4類危険物火災では、可燃性蒸気の発生や空気との接触を抑えることが重要である。,火災・消火・漏えい,TF-PF-028;PF-109;PF-010;消火方法;第4類火災の消火方法総論;基礎,第4類危険物の消火方法,公開前確認待ち
TF-PF-029,非水溶性で水より軽い第4類危険物の火災で、水を棒状に放射することが不適切となる理由として、適切なものについて、「水が必ず酸素を吸収し、燃焼を止めるため。」は正しい。,×,誤り。必ず燃焼を止めるとは限らない、非水溶性で水より軽い第4類危険物に棒状注水すると、液体を広げて火災を拡大するおそれがある。,火災・消火・漏えい,TF-PF-029;PF-052;PF-011;消火方法;水による消火が不適切な場合;標準,第4類危険物の消火方法,公開前確認待ち
TF-PF-030,水より軽い非水溶性液体の火災に棒状注水すると危険な理由について、「燃えている液体を広げるおそれがあるため。」は正しい。,○,正しい。水より軽い非水溶性液体に棒状注水すると、燃えている液体を広げ、火災を拡大するおそれがある。,火災・消火・漏えい,TF-PF-030;PF-122;PF-011;消火方法;水による消火が不適切な場合;標準,第4類危険物の消火方法,公開前確認待ち
TF-PF-031,第4類危険物火災に用いられる消火剤として、一般に適切なものについて、「ガソリン」は正しい。,×,誤り。ガソリンは燃料で、第4類危険物火災では、泡消火剤、二酸化炭素消火剤、粉末消火剤などが用いられる、酸素や火花、可燃性蒸気は危険を高める。,火災・消火・漏えい,TF-PF-031;PF-042;PF-012;消火方法;泡・二酸化炭素・粉末消火剤の適用;標準,第4類危険物の消火方法,公開前確認待ち
TF-PF-032,二酸化炭素消火剤の主な消火効果について、「酸素濃度を下げる窒息効果」は正しい。,○,正しい。二酸化炭素消火剤は、酸素濃度を下げる窒息効果により消火する。,火災・消火・漏えい,TF-PF-032;PF-053;PF-012;消火方法;泡・二酸化炭素・粉末消火剤の適用;基礎,第4類危険物の消火剤,公開前確認待ち
TF-PF-033,粉末消火剤の説明について、「火花を発生させるために使う。」は正しい。,×,誤り。火花発生用ではない、粉末消火剤は、燃焼反応の抑制などにより消火に用いられる。,火災・消火・漏えい,TF-PF-033;PF-110;PF-012;消火方法;泡・二酸化炭素・粉末消火剤の適用;標準,第4類危険物の消火剤,公開前確認待ち
TF-PF-034,泡消火剤が第4類火災で有効となる主な理由について、「指定数量を変えるため。」は正しい。,×,誤り。指定数量は変わらない、泡消火剤は液面を覆い、可燃性蒸気の発生や空気との接触を抑える。,火災・消火・漏えい,TF-PF-034;PF-138;PF-012;消火方法;泡・二酸化炭素・粉末消火剤の適用;標準,第4類危険物の消火剤,公開前確認待ち
TF-PF-035,特殊引火物の特徴として、適切なものについて、「必ず水に沈み、絶対に燃えない。」は正しい。,×,誤り。絶対に燃えないわけではない、特殊引火物は、第4類危険物の中でも引火危険が特に高いものとして扱われ、指定数量も小さい。,火災・消火・漏えい,TF-PF-035;PF-054;PF-013;特殊引火物;特殊引火物の性質;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-036,特殊引火物に該当する組合せとして、適切なものについて、「重油・潤滑油」は正しい。,×,誤り。重油は第三石油類、潤滑油は第四石油類である、ジエチルエーテルと二硫化炭素は特殊引火物の代表例である。,火災・消火・漏えい,TF-PF-036;PF-066;PF-013;特殊引火物;特殊引火物の性質;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-037,特殊引火物の危険性として、最も適切なものについて、「すべて動植物油類である。」は正しい。,×,誤り。動植物油類ではない、特殊引火物は第4類危険物の中でも引火危険が特に高いものとして扱われる。,火災・消火・漏えい,TF-PF-037;PF-089;PF-013;特殊引火物;特殊引火物の性質;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-038,特殊引火物の指定数量が小さい理由として、最も近い考え方について、「免状が不要だから。」は正しい。,×,誤り。免状制度とは別で、特殊引火物は引火危険が特に高いため、指定数量が50 Lと小さい。,火災・消火・漏えい,TF-PF-038;PF-123;PF-013;特殊引火物;特殊引火物の性質;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-039,特殊引火物の代表例の組合せについて、「ジエチルエーテル・二硫化炭素・アセトアルデヒド」は正しい。,○,正しい。ジエチルエーテル、二硫化炭素、アセトアルデヒドは特殊引火物の代表例である。,火災・消火・漏えい,TF-PF-039;PF-139;PF-013;特殊引火物;特殊引火物の性質;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-040,特殊引火物に該当する代表的な危険物について、「動植物油」は正しい。,×,誤り。灯油・軽油は第二石油類、重油は第三石油類、動植物油は動植物油類である、ジエチルエーテルは特殊引火物の代表例である。,火災・消火・漏えい,TF-PF-040;PF-006;PF-014;特殊引火物;ジエチルエーテル;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-041,ジエチルエーテルについて、「第二石油類であり、灯油と同じ分類である。」は正しい。,×,誤り。第二石油類ではない、ジエチルエーテルは特殊引火物の代表例であり、引火危険が高い物質である。,火災・消火・漏えい,TF-PF-041;PF-055;PF-014;特殊引火物;ジエチルエーテル;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-042,ジエチルエーテルの火災予防として、適切なものについて、「火気の近くで加熱する。」は正しい。,×,誤り。火気や加熱は危険である、ジエチルエーテルは特殊引火物であり、引火危険が高い、火気、蒸気、換気、密栓に注意する。,火災・消火・漏えい,TF-PF-042;PF-074;PF-014;特殊引火物;ジエチルエーテル;標準,ジエチルエーテルの性質,公開前確認待ち
TF-PF-043,ジエチルエーテルの分類について、「特殊引火物」は正しい。,○,正しい。ジエチルエーテルは特殊引火物に分類される代表例である。,火災・消火・漏えい,TF-PF-043;PF-090;PF-014;特殊引火物;ジエチルエーテル;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-044,ジエチルエーテルの性質として、適切なものについて、「動植物油類である。」は正しい。,×,誤り。動植物油類ではない、ジエチルエーテルは特殊引火物に分類され、引火危険が高い。,火災・消火・漏えい,TF-PF-044;PF-111;PF-014;特殊引火物;ジエチルエーテル;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-045,二硫化炭素について、「第二石油類の代表例である。」は正しい。,×,誤り。第二石油類ではない、二硫化炭素は第4類危険物の特殊引火物に該当する代表例であり、引火危険が高い物質である。,火災・消火・漏えい,TF-PF-045;PF-019;PF-015;特殊引火物;二硫化炭素;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-046,二硫化炭素の性質について、「水に触れると必ず酸素を放出する。」は正しい。,×,誤り。酸素放出性ではない、二硫化炭素は特殊引火物の代表例であり、引火危険が高い。,火災・消火・漏えい,TF-PF-046;PF-075;PF-015;特殊引火物;二硫化炭素;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-047,二硫化炭素の分類について、「動植物油類」は正しい。,×,誤り。動植物油類ではない、二硫化炭素は特殊引火物に分類される代表例である。,火災・消火・漏えい,TF-PF-047;PF-091;PF-015;特殊引火物;二硫化炭素;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-048,アセトアルデヒドについて、「特殊引火物に該当する代表的な危険物である。」は正しい。,○,正しい。アセトアルデヒドは第4類危険物の特殊引火物に該当する代表例である、引火危険が高い物質として押さえる。,火災・消火・漏えい,TF-PF-048;PF-020;PF-016;特殊引火物;アセトアルデヒド;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-049,アセトアルデヒドの分類について、「第二石油類」は正しい。,×,誤り。第二石油類ではない、アセトアルデヒドは特殊引火物に分類される代表例である。,火災・消火・漏えい,TF-PF-049;PF-076;PF-016;特殊引火物;アセトアルデヒド;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-050,第一石油類の代表例として、適切なものについて、「ガソリン」は正しい。,○,正しい。灯油・軽油は第二石油類、重油は第三石油類、大豆油は動植物油類である。,火災・消火・漏えい,TF-PF-050;PF-044;PF-017;第一石油類;第一石油類の性質;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-051,第一石油類の代表例として、正しい組合せについて、「灯油・軽油・重油」は正しい。,×,誤り。灯油・軽油は第二、重油は第三で、ガソリン、ベンゼン、トルエンは第一石油類の代表例である。,火災・消火・漏えい,TF-PF-051;PF-092;PF-017;第一石油類;第一石油類の性質;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-052,第一石油類の非水溶性液体に該当する代表例について、「ガソリン」は正しい。,○,正しい。ガソリンは第一石油類の非水溶性液体である。,火災・消火・漏えい,TF-PF-052;PF-124;PF-017;第一石油類;第一石油類の性質;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-053,ガソリンの性質について、「水に完全に溶けるため、流出しても危険はない。」は正しい。,×,誤り。ガソリンは水に完全に溶けるわけではなく、流出時も危険で、ガソリンは揮発しやすく、可燃性蒸気を発生しやすい、蒸気は低所に滞留しやすく、火気や静電気による引火に注意が必要である。,火災・消火・漏えい,TF-PF-053;PF-002;PF-018;第一石油類;ガソリン;基礎,第4類危険物 第一石油類 ガソリンの性質,公開前確認待ち
TF-PF-054,ガソリンの取扱いとして、適切なものについて、「密栓し、火気を避け、換気のよい場所で取り扱う。」は正しい。,○,正しい。ガソリンは揮発しやすく引火危険が高いため、密栓、火気厳禁、換気、漏えい防止が重要である。,火災・消火・漏えい,TF-PF-054;PF-056;PF-018;第一石油類;ガソリン;標準,ガソリンの火災予防,公開前確認待ち
TF-PF-055,「ガソリンについて、誤っているものはどれか。」という問いに対して、「水に完全に溶け、引火危険がない。」を選ぶのは正しい。,○,誤り。ガソリンは水に溶けにくく、引火危険がある、ガソリンは水に完全に溶けるわけではなく、引火危険が高い、第一石油類の代表例である。,火災・消火・漏えい,TF-PF-055;PF-067;PF-018;第一石油類;ガソリン;標準,ガソリンの性質,公開前確認待ち
TF-PF-056,「ガソリンの火災予防として不適切なものはどれか。」という問いに対して、「容器を開放し、火気の近くで取り扱う。」を選ぶのは正しい。,○,ガソリンは揮発しやすく引火危険が高いため、容器の開放や火気の近くでの取扱いは不適切である、開放・火気は危険である。,火災・消火・漏えい,TF-PF-056;PF-112;PF-018;第一石油類;ガソリン;標準,ガソリンの火災予防,公開前確認待ち
TF-PF-057,ガソリンの指定数量と水溶性の整理について、「200 L、非水溶性液体」は正しい。,○,正しい。ガソリンは第一石油類の非水溶性液体で、指定数量は200 Lである。,火災・消火・漏えい,TF-PF-057;PF-140;PF-018;第一石油類;ガソリン;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-058,ベンゼンの分類について、「第一石油類」は正しい。,○,正しい。ベンゼンは第4類危険物の第一石油類に分類される代表的な物質である。,火災・消火・漏えい,TF-PF-058;PF-021;PF-019;第一石油類;ベンゼン・トルエン;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-059,トルエンの分類について、「動植物油類」は正しい。,×,誤り。動植物油類ではない、トルエンは第4類危険物の第一石油類に分類される代表的な物質である。,火災・消火・漏えい,TF-PF-059;PF-022;PF-019;第一石油類;ベンゼン・トルエン;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-060,ベンゼンとトルエンの分類について、「いずれも第6類危険物である。」は正しい。,×,誤り。第6類ではない、ベンゼンとトルエンはいずれも第一石油類として整理される。,火災・消火・漏えい,TF-PF-060;PF-077;PF-019;第一石油類;ベンゼン・トルエン;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-061,ベンゼンとトルエンの分類について、正しい説明について、「どちらも第二石油類である。」は正しい。,×,誤り。第二石油類ではない、ベンゼンとトルエンはいずれも第一石油類として整理される。,火災・消火・漏えい,TF-PF-061;PF-125;PF-019;第一石油類;ベンゼン・トルエン;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-062,アセトンの性質について、「水に溶け、引火の危険がある液体である。」は正しい。,○,正しい。アセトンは第4類危険物の第一石油類に分類される水溶性液体であり、引火の危険がある。,火災・消火・漏えい,TF-PF-062;PF-007;PF-020;第一石油類;アセトン;標準,危険物の規制に関する政令 別表第三、第4類危険物の性質,公開前確認待ち
TF-PF-063,アセトンについて、「第一石油類の水溶性液体である。」は正しい。,○,正しい。アセトンは第4類危険物の第一石油類であり、水溶性液体として扱われる。,火災・消火・漏えい,TF-PF-063;PF-057;PF-020;第一石油類;アセトン;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-064,アセトンの分類と性質について、「水に溶けるが、引火危険がある。」は正しい。,○,正しい。アセトンは第4類危険物の第一石油類に分類される水溶性液体であり、水に溶けるが引火危険がある。,火災・消火・漏えい,TF-PF-064;PF-068;PF-020;第一石油類;アセトン;標準,アセトンの性質,公開前確認待ち
TF-PF-065,"アセトンの指定数量について、「10,000 L」は正しい。",×,"誤り。10,000 Lは動植物油類で、アセトンは第一石油類の水溶性液体であり、指定数量は400 Lである。",火災・消火・漏えい,TF-PF-065;PF-093;PF-020;第一石油類;アセトン;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-066,アセトンとガソリンの違いについて、「どちらも第6類危険物である。」は正しい。,×,誤り。第6類ではない、アセトンは第一石油類の水溶性液体、ガソリンは第一石油類の非水溶性液体として整理される。,火災・消火・漏えい,TF-PF-066;PF-113;PF-020;第一石油類;アセトン;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-067,酢酸エチルの分類について、「第一石油類」は正しい。,○,正しい。酢酸エチルは第4類危険物の第一石油類に分類される代表的な物質である。,火災・消火・漏えい,TF-PF-067;PF-023;PF-021;第一石油類;酢酸エチルなどの第一石油類;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-068,酢酸エチルについて、「動植物油類である。」は正しい。,×,誤り。動植物油類ではない、酢酸エチルは第一石油類に分類される、酢酸は第二石油類として整理する。,火災・消火・漏えい,TF-PF-068;PF-078;PF-021;第一石油類;酢酸エチルなどの第一石油類;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-069,酢酸エチルと酢酸の分類差について、「酢酸エチルは第一石油類、酢酸は第二石油類である。」は正しい。,○,正しい。酢酸エチルは第一石油類、酢酸は第二石油類として整理する。,火災・消火・漏えい,TF-PF-069;PF-126;PF-021;第一石油類;酢酸エチルなどの第一石油類;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-070,アルコール類の代表例について、「灯油」は正しい。,×,誤り。灯油は第二石油類である、メタノールはアルコール類の代表例で、ガソリンは第一石油類、灯油は第二石油類、重油は第三石油類、二硫化炭素は特殊引火物に該当する。,火災・消火・漏えい,TF-PF-070;PF-003;PF-022;アルコール類;アルコール類の性質;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-071,アルコール類の代表例として、正しい組合せについて、「メタノール・エタノール」は正しい。,○,正しい。メタノール・エタノールはアルコール類である、メタノールとエタノールはアルコール類の代表例である。,火災・消火・漏えい,TF-PF-071;PF-069;PF-022;アルコール類;アルコール類の性質;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-072,アルコール類に該当するものについて、「灯油」は正しい。,×,誤り。灯油は第二石油類で、エタノールはアルコール類に該当する。,火災・消火・漏えい,TF-PF-072;PF-114;PF-022;アルコール類;アルコール類の性質;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-073,メタノールの性質について、「不燃性であり、火災予防上の注意は不要である。」は正しい。,×,誤り。引火危険があり、火災予防上の注意が必要である、メタノールはアルコール類に該当する第4類危険物であり、引火の危険がある。,火災・消火・漏えい,TF-PF-073;PF-008;PF-023;アルコール類;メタノール;基礎,危険物の規制に関する政令 別表第三、第4類アルコール類,公開前確認待ち
TF-PF-074,メタノールについて、適切なものについて、「第一石油類の非水溶性液体である。」は正しい。,×,誤り。第一石油類ではない、メタノールはアルコール類で、水に溶けるが引火危険がある、水溶性であることは安全を意味しない。,火災・消火・漏えい,TF-PF-074;PF-038;PF-023;アルコール類;メタノール;標準,アルコール類の性質,公開前確認待ち
TF-PF-075,メタノールの火災危険について、「水に溶けるが、引火危険がある。」は正しい。,○,正しい。メタノールは水に溶けるアルコール類だが、引火危険がある。,火災・消火・漏えい,TF-PF-075;PF-127;PF-023;アルコール類;メタノール;標準,メタノールの性質,公開前確認待ち
TF-PF-076,エタノールについて、「水に触れると激しく発火する禁水性物質である。」は正しい。,×,誤り。禁水性物質ではない、エタノールは第4類危険物のアルコール類に該当し、引火の危険がある。,火災・消火・漏えい,TF-PF-076;PF-013;PF-024;アルコール類;エタノール;基礎,危険物の規制に関する政令 別表第三、第4類アルコール類,公開前確認待ち
TF-PF-077,エタノールの火災予防として、適切なものについて、「火気を避け、容器を密閉して換気に注意する。」は正しい。,○,正しい。エタノールは水に溶けるアルコール類だが、引火危険がある、火気管理、密栓、換気が重要である。,火災・消火・漏えい,TF-PF-077;PF-039;PF-024;アルコール類;エタノール;標準,エタノールの火災予防,公開前確認待ち
TF-PF-078,エタノール火災の消火で、泡消火を考える際に注意すべきものについて、「酸素の大量供給」は正しい。,×,誤り。酸素供給は燃焼を助ける、エタノールは水溶性液体であり、泡消火では耐アルコール泡などの適用を考慮する。,火災・消火・漏えい,TF-PF-078;PF-128;PF-024;アルコール類;エタノール;標準,第4類危険物の消火方法,公開前確認待ち
TF-PF-079,第二石油類の代表例の組合せについて、「灯油・軽油」は正しい。,○,正しい。灯油・軽油は第二石油類で、灯油と軽油は第二石油類の代表例である。,火災・消火・漏えい,TF-PF-079;PF-045;PF-026;第二石油類;第二石油類の性質;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-080,第二石油類について、「メタノールだけが該当する。」は正しい。,×,誤り。メタノールはアルコール類で、第二石油類の代表例には、灯油や軽油がある。,火災・消火・漏えい,TF-PF-080;PF-070;PF-026;第二石油類;第二石油類の性質;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-081,第二石油類の非水溶性液体の代表例として、適切なものについて、「アセトン」は正しい。,×,誤り。アセトンは第一石油類の水溶性液体で、灯油は第二石油類の非水溶性液体として整理される代表例である。,火災・消火・漏えい,TF-PF-081;PF-094;PF-026;第二石油類;第二石油類の性質;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-082,軽油の分類について、「アルコール類」は正しい。,×,誤り。アルコール類ではない、軽油は第二石油類の代表例である。,火災・消火・漏えい,TF-PF-082;PF-115;PF-026;第二石油類;第二石油類の性質;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-083,灯油と軽油に共通する分類について、「第二石油類」は正しい。,○,正しい。灯油と軽油はいずれも第二石油類である。,火災・消火・漏えい,TF-PF-083;PF-142;PF-026;第二石油類;第二石油類の性質;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-084,第二石油類に該当する代表的な危険物について、「重油」は正しい。,×,誤り。ガソリンは第一石油類、ジエチルエーテルは特殊引火物、メタノールはアルコール類、重油は第三石油類で、灯油は第二石油類の代表例である。,火災・消火・漏えい,TF-PF-084;PF-004;PF-027;第二石油類;灯油;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-085,軽油の分類について、「第二石油類」は正しい。,○,正しい。軽油は第4類危険物の第二石油類に該当する、灯油も第二石油類の代表例である。,火災・消火・漏えい,TF-PF-085;PF-009;PF-028;第二石油類;軽油;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-086,キシレンの分類について、「特殊引火物」は正しい。,×,誤り。特殊引火物ではない、キシレンは第4類危険物の第二石油類に分類される代表的な物質である。,火災・消火・漏えい,TF-PF-086;PF-024;PF-029;第二石油類;キシレン・酢酸などの第二石油類;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-087,酢酸の分類について、「第二石油類」は正しい。,○,正しい。酢酸は第4類危険物の第二石油類に分類される代表的な物質である。,火災・消火・漏えい,TF-PF-087;PF-025;PF-029;第二石油類;キシレン・酢酸などの第二石油類;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-088,酢酸と酢酸エチルの分類について、「酢酸は第二石油類、酢酸エチルは第一石油類である。」は正しい。,○,正しい。酢酸は第二石油類、酢酸エチルは第一石油類である、名称が似ているため混同しやすい。,火災・消火・漏えい,TF-PF-088;PF-079;PF-029;第二石油類;キシレン・酢酸などの第二石油類;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-089,キシレンとトルエンの分類について、「キシレンは第二石油類、トルエンは第一石油類である。」は正しい。,○,正しい。キシレンは第二石油類、トルエンは第一石油類である。,火災・消火・漏えい,TF-PF-089;PF-080;PF-029;第二石油類;キシレン・酢酸などの第二石油類;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-090,酢酸の指定数量として、正しいものはどれか。ただし、酢酸は第二石油類の水溶性液体として扱うについて、「200 L」は正しい。,×,"誤り。200 Lは第一石油類の非水溶性液体である、酢酸は第二石油類の水溶性液体として扱われ、指定数量は2,000 Lである。",火災・消火・漏えい,TF-PF-090;PF-095;PF-029;第二石油類;キシレン・酢酸などの第二石油類;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-091,キシレンとトルエンの分類の違いについて、「どちらも動植物油類である。」は正しい。,×,誤り。動植物油類ではない、キシレンは第二石油類、トルエンは第一石油類として整理される。,火災・消火・漏えい,TF-PF-091;PF-129;PF-029;第二石油類;キシレン・酢酸などの第二石油類;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-092,第三石油類に該当する代表例として、適切なものについて、「ジエチルエーテル」は正しい。,×,誤り。ジエチルエーテルは特殊引火物である、重油は第三石油類の代表例で、ガソリンは第一石油類、灯油は第二石油類、ジエチルエーテルは特殊引火物、メタノールはアルコール類である。,火災・消火・漏えい,TF-PF-092;PF-040;PF-030;第三石油類;第三石油類の性質;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-093,第三石油類の代表例として、適切なものについて、「重油」は正しい。,○,正しい。重油は第三石油類である、重油は第三石油類の代表例である。,火災・消火・漏えい,TF-PF-093;PF-046;PF-030;第三石油類;第三石油類の性質;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-094,重油の分類について、「第三石油類」は正しい。,○,正しい。重油は第4類危険物の第三石油類に該当する代表例である。,火災・消火・漏えい,TF-PF-094;PF-014;PF-031;第三石油類;重油;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-095,重油の火災予防について、適切なものについて、「加熱や漏えいに注意し、火気を避けて管理する。」は正しい。,○,正しい。重油は第三石油類であり、加熱、漏えい、火気に注意して取り扱う必要がある。,火災・消火・漏えい,TF-PF-095;PF-081;PF-031;第三石油類;重油;標準,重油の性質,公開前確認待ち
TF-PF-096,"重油の指定数量として、正しいものはどれか。ただし、重油は第三石油類の非水溶性液体として扱うについて、「1,000 L」は正しい。",×,"誤り。1,000 Lは第二石油類の非水溶性液体である、重油は第三石油類の非水溶性液体として扱われ、指定数量は2,000 Lである。",火災・消火・漏えい,TF-PF-096;PF-096;PF-031;第三石油類;重油;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-097,重油と灯油の分類について、「重油は第三石油類、灯油は第二石油類である。」は正しい。,○,正しい。重油は第三石油類、灯油は第二石油類である。,火災・消火・漏えい,TF-PF-097;PF-116;PF-031;第三石油類;重油;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-098,重油と潤滑油の分類について、「重油は第三石油類、潤滑油は第四石油類である。」は正しい。,○,正しい。重油は第三石油類、潤滑油は第四石油類である。,火災・消火・漏えい,TF-PF-098;PF-143;PF-031;第三石油類;重油;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-099,エチレングリコールの分類について、「第三石油類」は正しい。,○,正しい。エチレングリコールは第4類危険物の第三石油類に分類される代表的な物質である。,火災・消火・漏えい,TF-PF-099;PF-026;PF-032;第三石油類;クレオソート油・アニリン・エチレングリコール;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-100,アニリンの分類について、「動植物油類」は正しい。,×,誤り。動植物油類ではない、アニリンは第4類危険物の第三石油類に分類される代表的な物質である。,火災・消火・漏えい,TF-PF-100;PF-071;PF-032;第三石油類;クレオソート油・アニリン・エチレングリコール;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-101,クレオソート油の分類について、「第三石油類」は正しい。,○,正しい。クレオソート油は第三石油類に分類される代表例である。,火災・消火・漏えい,TF-PF-101;PF-082;PF-032;第三石油類;クレオソート油・アニリン・エチレングリコール;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-102,エチレングリコールとグリセリンに共通する分類について、「特殊引火物」は正しい。,×,誤り。特殊引火物ではない、エチレングリコールとグリセリンはいずれも第三石油類として整理される。,火災・消火・漏えい,TF-PF-102;PF-097;PF-032;第三石油類;クレオソート油・アニリン・エチレングリコール;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-103,エチレングリコールとグリセリンに共通する分類について、「第三石油類」は正しい。,○,正しい。エチレングリコールとグリセリンはいずれも第三石油類として整理される。,火災・消火・漏えい,TF-PF-103;PF-130;PF-032;第三石油類;クレオソート油・アニリン・エチレングリコール;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-104,第四石油類の代表例として、適切なものについて、「灯油」は正しい。,×,誤り。ガソリンは第一石油類、ジエチルエーテルは特殊引火物、メタノールはアルコール類、灯油は第二石油類で、第四石油類には潤滑油類が含まれる。,火災・消火・漏えい,TF-PF-104;PF-027;PF-033;第四石油類;第四石油類・潤滑油類;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
